dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,table1_oid,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
0.0012908151471980331,1635721458409799680,Gaia DR2 511238654564098048,511238654564098048,1181175056,2015.5,26.327674882162455,0.5583737526306702,61.115339855018675,0.790492484880671,,,,1,MWC,428,26.325104,61.115692,-5.05,1.57,2.0,8.602,0.196,0.209,...,...,Saturated
4.807766851317398E-6,1635721458409799680,Gaia DR2 511239410478024192,511239410478024192,843534596,2015.5,26.32510642450722,0.02019391871833118,61.1156873370554,0.023052756663915396,0.3168494818492052,0.033665595471998495,9.41167,1,MWC,428,26.325104,61.115692,-5.05,1.57,2.0,8.602,0.196,0.209,...,...,Saturated
0.0027577418413139722,1635721458409799680,Gaia DR2 511239410471564672,511239410471564672,1414091297,2015.5,26.31939557075746,0.18077049377477433,61.11564962930524,0.21416091823256556,-0.1504604930583346,0.26692839160780973,-0.5636736,1,MWC,428,26.325104,61.115692,-5.05,1.57,2.0,8.602,0.196,0.209,...,...,Saturated
0.0021479239399600234,1635721458409799680,Gaia DR2 511217828255340672,511217828255340672,8496997,2015.5,26.643889067663572,0.018599414896666992,61.26249708863497,0.022250927994810474,0.3551981012911438,0.032843269745570565,10.814943,2,GG,102,26.648041,61.26329,-4.64,-0.74,2.02,8.88,0.132,0.236,...,...,Saturated
0.0024216495315790548,1635721458409799680,Gaia DR2 511217832561556352,511217832561556352,265257438,2015.5,26.650979030252916,1.3797582366530468,61.26525702310035,1.1403777142214124,-0.15413472079243634,1.0517110914896688,-0.14655614,2,GG,102,26.648041,61.26329,-4.64,-0.74,2.02,8.88,0.132,0.236,...,...,Saturated
0.0025128562950942042,1635721458409799680,Gaia DR2 511217832561537280,511217832561537280,24373323,2015.5,26.65324808371485,0.035079075645205335,61.26307333817761,0.04418342448131379,0.7189127455197389,0.06686134981856769,10.752292,2,GG,102,26.648041,61.26329,-4.64,-0.74,2.02,8.88,0.132,0.236,...,...,Saturated
8.898015824011773E-4,1635721458409799680,Gaia DR2 511217832561136128,511217832561136128,442205859,2015.5,26.647311902120197,0.027117024054619555,61.26410784597264,0.024827788727357015,0.3852391818211908,0.03213448386948502,11.988342,2,GG,102,26.648041,61.26329,-4.64,-0.74,2.02,8.88,0.132,0.236,...,...,Saturated
0.001526827281254297,1635721458409799680,Gaia DR2 511217832553147904,511217832553147904,1593490765,2015.5,26.64913445097544,0.14393276687669232,61.261856538315094,0.13915954455161697,0.058966503975209514,0.2370004480891433,0.24880335,2,GG,102,26.648041,61.26329,-4.64,-0.74,2.02,8.88,0.132,0.236,...,...,Saturated
0.0026975175089494524,1635721458409799680,Gaia DR2 511217832553142144,511217832553142144,961667771,2015.5,26.64880022526448,0.06657974776842704,61.265962708218304,0.07270725143721396,0.5423350969961588,0.12252706055154625,4.4262476,2,GG,102,26.648041,61.26329,-4.64,-0.74,2.02,8.88,0.132,0.236,...,...,Saturated
0.002427208760965217,1635721458409799680,Gaia DR2 511217828266538496,511217828266538496,552741314,2015.5,26.64932257780297,0.12353602085066052,61.26094230835545,0.12470417425092095,0.4531482914969065,0.21394101890253858,2.1180992,2,GG,102,26.648041,61.26329,-4.64,-0.74,2.02,8.88,0.132,0.236,...,...,Saturated
0.001788016348480403,1635721458409799680,Gaia DR2 511217832553147008,511217832553147008,1120052045,2015.5,26.646310460051065,0.7094374399113499,61.264872650570574,0.7381012013493699,1.7445704025444648,1.2748169221315977,1.368487,2,GG,102,26.648041,61.26329,-4.64,-0.74,2.02,8.88,0.132,0.236,...,...,Saturated
1.1303721980297778E-5,1635721458409799680,Gaia DR2 511217832553148032,511217832553148032,889091406,2015.5,26.648059335029867,0.020635890491883555,61.26328292425941,0.026522328142647496,0.2737119954641397,0.03621829424833667,7.557286,2,GG,102,26.648041,61.26329,-4.64,-0.74,2.02,8.88,0.132,0.236,...,...,Saturated
0.0018046117618292924,1635721458409799680,Gaia DR2 511217832554090752,511217832554090752,781248793,2015.5,26.648552797545346,0.26067665973073406,61.265077758143015,0.2695461581547411,-0.20383540205989503,0.3507068163568108,-0.5812131,2,GG,102,26.648041,61.26329,-4.64,-0.74,2.02,8.88,0.132,0.236,...,...,Saturated
1.4385080848802266E-5,1635721458409799680,Gaia DR2 511216904848319104,511216904848319104,287383583,2015.5,26.612753680959262,0.01788244355638609,61.167197481512304,0.02155170121720559,0.4024078808427795,0.029280462653827617,13.743221,3,MWC,700,26.612782,61.167202,-5.76,1.39,2.0,8.987,0.144,0.015,...,...,Saturated
6.599442719385123E-4,1635721458409799680,Gaia DR2 511216904840549120,511216904840549120,1486458251,2015.5,26.611427303455304,0.08118898988383848,61.16710866244888,0.09856952831606619,0.21517760062181643,0.14385846129154925,1.4957591,3,MWC,700,26.612782,61.167202,-5.76,1.39,2.0,8.987,0.144,0.015,...,...,Saturated
0.001473521655908739,1635721458409799680,Gaia DR2 511216904840547456,511216904840547456,812514591,2015.5,26.615441712114333,0.16774066176248004,61.16792731860835,0.21987951463999295,0.9475172595338722,0.31407649539208826,3.016836,3,MWC,700,26.612782,61.167202,-5.76,1.39,2.0,8.987,0.144,0.015,...,...,Saturated
6.721607998224132E-6,1635721458409799680,Gaia DR2 511193334066395904,511193334066395904,342261154,2015.5,26.611846038443257,0.019520837481416194,61.12825288789492,0.022392310632964353,0.32786304065329497,0.03133201137725653,10.464155,4,VES,619,26.611837,61.128258,-5.26,2.14,2.0,9.229,0.221,0.337,...,...,Saturated
4.5763495702989127E-4,1635721458409799680,Gaia DR2 511193334056847744,511193334056847744,706828997,2015.5,26.611485295873816,0.28969292173107114,61.12868296015013,0.21994416425768867,1.5357245431483026,0.3027360368389394,5.0728173,4,VES,619,26.611837,61.128258,-5.26,2.14,2.0,9.229,0.221,0.337,...,...,Saturated
0.0025284164073262174,1635721458409799680,Gaia DR2 511217282798310784,511217282798310784,467258051,2015.5,26.610055549450916,0.4958091923587629,61.206990832980544,0.9176968683666885,,,,5,BG,15,26.615303,61.207062,-6.65,4.92,2.0,9.251,0.201,0.148,...,...,Saturated
0.0023688049136518763,1635721458409799680,Gaia DR2 511217282798310656,511217282798310656,1408382892,2015.5,26.610396147649205,0.3775572727967232,61.206901631062706,0.4765041722320362,-0.3442033956447023,0.678825175737495,-0.5070575,5,BG,15,26.615303,61.207062,-6.65,4.92,2.0,9.251,0.201,0.148,...,...,Saturated
0.001811439451597868,1635721458409799680,Gaia DR2 511217282805734400,511217282805734400,644295151,2015.5,26.61237765673737,0.6948548446892805,61.205923571432,0.6628589755444049,1.1026195669614518,0.8873785887989472,1.2425582,5,BG,15,26.615303,61.207062,-6.65,4.92,2.0,9.251,0.201,0.148,...,...,Saturated
0.002117784819095048,1635721458409799680,Gaia DR2 511217248437789312,511217248437789312,761136352,2015.5,26.613291278415677,1.11631886832221,61.20517888621167,1.1323288643873373,,,,5,BG,15,26.615303,61.207062,-6.65,4.92,2.0,9.251,0.201,0.148,...,...,Saturated
0.0018536978983450735,1635721458409799680,Gaia DR2 511217278510723840,511217278510723840,96589576,2015.5,26.615543519252906,0.1353883624194931,61.20891207475798,0.12437531884177605,0.8939862165158886,0.21022198698969077,4.252582,5,BG,15,26.615303,61.207062,-6.65,4.92,2.0,9.251,0.201,0.148,...,...,Saturated
7.5622869759902775E-6,1635721458409799680,Gaia DR2 511217282805392640,511217282805392640,143348797,2015.5,26.6152892842913,0.017447203636088662,61.207065680690036,0.021958150161386213,0.36237418351957534,0.03178002804633107,11.4025755,5,BG,15,26.615303,61.207062,-6.65,4.92,2.0,9.251,0.201,0.148,...,...,Saturated
1.4026560801681907E-5,1635721458409799680,Gaia DR2 511264183850593792,511264183850593792,1379267616,2015.5,26.497122484141652,0.019157446998682114,61.2126723271177,0.02298945394048205,0.3379360065617801,0.030937847734495837,10.923061,6,MWC,698,26.49711,61.212685,-3.69,-6.16,2.89,9.425,0.148,0.109,...,...,Saturated
0.001986055255194326,1635721458409799680,Gaia DR2 511264183845870720,511264183845870720,21586463,2015.5,26.49966716787615,0.024868131333037856,61.21424322766722,0.029768306266099522,0.41705058369983394,0.04240824042904171,9.8341875,6,MWC,698,26.49711,61.212685,-3.69,-6.16,2.89,9.425,0.148,0.109,...,...,Saturated
0.0027732389739179293,1635721458409799680,Gaia DR2 511264183850691328,511264183850691328,181832890,2015.5,26.50203996926434,0.9766776079313234,61.2141184860779,1.567036717240537,,,,6,MWC,698,26.49711,61.212685,-3.69,-6.16,2.89,9.425,0.148,0.109,...,...,Saturated
0.00265907563908914,1635721458409799680,Gaia DR2 511264218210328448,511264218210328448,260505488,2015.5,26.526913878945717,0.024292162115569574,61.22499784396385,0.030650987246194417,0.3889932790339303,0.04485073406044561,8.673064,7,VES,616,26.525537,61.227573,-2.48,-5.76,2.0,9.645,0.234,0.368,...,...,Saturated
0.0025695489843280636,1635721458409799680,Gaia DR2 511264218210327296,511264218210327296,874242278,2015.5,26.52040135626252,0.04107197605531292,61.228274559318905,0.05083852359222704,0.42022455935755104,0.059019778132180546,7.1200633,7,VES,616,26.525537,61.227573,-2.48,-5.76,2.0,9.645,0.234,0.368,...,...,Saturated
1.8520035421043068E-5,1635721458409799680,Gaia DR2 511264218210327424,511264218210327424,216539232,2015.5,26.525547510670457,0.01858972345590044,61.22755518436103,0.02308799813858085,0.3224062620899852,0.033866575084237176,9.519896,7,VES,616,26.525537,61.227573,-2.48,-5.76,2.0,9.645,0.234,0.368,...,...,Saturated
0.0011812394925892825,1635721458409799680,Gaia DR2 511264218205596288,511264218205596288,355545635,2015.5,26.52738372475848,0.5437156728429818,61.22679506289856,0.8631711540834358,,,,7,VES,616,26.525537,61.227573,-2.48,-5.76,2.0,9.645,0.234,0.368,...,...,Saturated
0.001202124967130107,1635721458409799680,Gaia DR2 511220581332175488,511220581332175488,354526514,2015.5,27.09530390568526,4.3623039911920385,61.26356829503117,3.433266745560721,,,,8,GG,110,27.096041,61.264717,-2.96,-3.82,2.0,9.704,0.168,0.149,...,...,Saturated
0.002619225710697644,1635721458409799680,Gaia DR2 511220959297309440,511220959297309440,1518642252,2015.5,27.09919557986437,0.14001088085655033,61.26685250995793,0.1565238058926895,-0.3681545900656046,0.259463419428356,-1.4189075,8,GG,110,27.096041,61.264717,-2.96,-3.82,2.0,9.704,0.168,0.149,...,...,Saturated
3.1983367225934735E-5,1635721458409799680,Gaia DR2 511220581340189440,511220581340189440,1683562908,2015.5,27.096096255463568,0.015483212403552929,61.264734811425505,0.018234283794357906,0.35349798778702063,0.028007058194849912,12.621746,8,GG,110,27.096041,61.264717,-2.96,-3.82,2.0,9.704,0.168,0.149,...,...,Saturated
2.2792167079634065E-5,1635721458409799680,Gaia DR2 511220031584305536,511220031584305536,1425872543,2015.5,26.750875919333016,0.017809887966213498,61.35657291313077,0.021327545986966824,0.3709725928116986,0.031005656251141822,11.964675,9,GG,104,26.75083,61.356567,-2.56,-1.37,2.0,9.899,0.2,0.213,...,...,...
0.0015660433695388347,1635721458409799680,Gaia DR2 511220031584306048,511220031584306048,211421684,2015.5,26.751439702565072,0.07801629478682673,61.355028471938695,0.0924724057158786,1.0162530250147708,0.1452911755181386,6.9945955,9,GG,104,26.75083,61.356567,-2.56,-1.37,2.0,9.899,0.2,0.213,...,...,...
1.720819922789754E-5,1635721458409799680,Gaia DR2 511231679537036800,511231679537036800,1398675262,2015.5,26.326473837616227,0.017857201247426104,60.969181844165405,0.01972740013480481,0.35936467843753606,0.02880559069741931,12.475518,10,GG,90,26.326494,60.969196,-4.48,2.9,2.0,10.255,0.226,0.278,...,...,...
6.698773319967638E-6,1635721458409799680,Gaia DR2 511240922306718208,511240922306718208,135208261,2015.5,26.48375157295524,0.01809634182989817,61.212577716753735,0.020605065413106596,0.32988979231542637,0.02813181082116347,11.726575,11,GC,97,26.48374,61.212574,-1.35,4.68,1.5,10.262,0.266,0.321,-27.6,B2V,...
4.547236431792588E-6,1635721458409799680,Gaia DR2 511240166392491008,511240166392491008,787239536,2015.5,26.443304038609213,0.017834449869112444,61.15580528975702,0.020088225842291026,0.2947726846139284,0.029235446888171847,10.082715,12,GG,95,26.443295,61.155804,-1.79,-1.36,2.0,10.321,0.198,0.228,-38.8,B1V,...
0.001241448384902438,1635721458409799680,Gaia DR2 511188695492268416,511188695492268416,968410864,2015.5,26.740508446238618,0.18736114106368032,61.02668268847571,0.23904062844184962,0.8311757453090565,0.35449837553620284,2.3446531,13,GG,103,26.73987,61.027885,-5.86,0.82,2.0,10.359,0.189,0.233,...,...,...
1.5284997842417592E-5,1635721458409799680,Gaia DR2 511188695501755648,511188695501755648,1557333615,2015.5,26.739866030335243,0.01859611387558065,61.02790016356952,0.024635557499172043,0.34424285651414016,0.0335375030449712,10.264415,13,GG,103,26.73987,61.027885,-5.86,0.82,2.0,10.359,0.189,0.233,...,...,...
0.002752182519967812,1635721458409799680,Gaia DR2 511188695501757440,511188695501757440,1325275738,2015.5,26.73922588903522,0.05577354023146093,61.02515056073078,0.06976384214575879,0.14642549597722498,0.09586638637040112,1.5273914,13,GG,103,26.73987,61.027885,-5.86,0.82,2.0,10.359,0.189,0.233,...,...,...
3.4186321070030244E-5,1635721458409799680,Gaia DR2 511217729481951616,511217729481951616,144834204,2015.5,26.58427836393745,0.05351464874369903,61.239326405413564,0.06777142220123455,0.1767623377419382,0.09282015120911923,1.904353,14,GG,98,26.584209,61.239319,-6.07,0.02,2.0,10.402,0.213,0.262,...,...,Blended
0.002748753293884875,1635721458409799680,Gaia DR2 511217729481955840,511217729481955840,474810374,2015.5,26.583279767547864,0.01443386060287208,61.236606855641774,0.017473250865291483,0.31991765840561964,0.024352281203748362,13.137072,14,GG,98,26.584209,61.239319,-6.07,0.02,2.0,10.402,0.213,0.262,...,...,Blended
0.0010019454735285787,1635721458409799680,Gaia DR2 511217729482340224,511217729482340224,902190987,2015.5,26.58588935131278,0.7688277779769485,61.23991079991287,0.8394601615739165,1.2807378448632727,0.9693069365055684,1.3212924,14,GG,98,26.584209,61.239319,-6.07,0.02,2.0,10.402,0.213,0.262,...,...,Blended
6.685258951126056E-4,1635721458409799680,Gaia DR2 511217729474013696,511217729474013696,1598704488,2015.5,26.582936130234224,0.848941287543422,61.239050977768635,0.6765963467589141,-2.012113443388426,0.976968394527236,-2.0595481,14,GG,98,26.584209,61.239319,-6.07,0.02,2.0,10.402,0.213,0.262,...,...,Blended
0.0025460267215848486,1635721458409799680,Gaia DR2 511264664886921728,511264664886921728,436956847,2015.5,26.584723164005073,1.2403997705093164,61.24185297999632,1.4373817962294182,,,,14,GG,98,26.584209,61.239319,-6.07,0.02,2.0,10.402,0.213,0.262,...,...,Blended
0.0022977548065029546,1635721458409799680,Gaia DR2 511264664886921856,511264664886921856,580109985,2015.5,26.581823385573443,0.03429593009304478,61.241309531475984,0.03962296000858707,0.18732251446564135,0.05463356411221479,3.4287076,14,GG,98,26.584209,61.239319,-6.07,0.02,2.0,10.402,0.213,0.262,...,...,Blended
0.0022959557344413256,1635721458409799680,Gaia DR2 511264660581356032,511264660581356032,1434510195,2015.5,26.584877472126948,0.03175923579977738,61.2415923169511,0.03805222113314799,0.1804324517808833,0.054149732018679134,3.3321023,14,GG,98,26.584209,61.239319,-6.07,0.02,2.0,10.402,0.213,0.262,...,...,Blended
8.11831838387962E-6,1635721458409799680,Gaia DR2 511213193996592512,511213193996592512,1478940668,2015.5,26.861521329748044,0.01820066100320367,61.14559095991065,0.020415252036336075,0.3696011382296117,0.02904042271458153,12.727127,15,GG,108,26.861519,61.145599,-3.74,-6.38,2.0,10.428,0.158,0.033,-11.3,B0-B1V,...
0.00248212775686019,1635721458409799680,Gaia DR2 511213193989535488,511213193989535488,1681873229,2015.5,26.866234152974,0.40945828674702106,61.14659065648476,0.41091062390149496,0.1972340200761232,0.6388812955069199,0.3087178,15,GG,108,26.861519,61.145599,-3.74,-6.38,2.0,10.428,0.158,0.033,-11.3,B0-B1V,...
0.00221666161021326,1635721458409799680,Gaia DR2 511213193996827008,511213193996827008,1069969021,2015.5,26.864541760360833,0.6335764111864111,61.14726806499835,0.6051711803629078,-0.4689680659725058,0.861650129555197,-0.5442674,15,GG,108,26.861519,61.145599,-3.74,-6.38,2.0,10.428,0.158,0.033,-11.3,B0-B1V,...
0.0019845963424465034,1635721458409799680,Gaia DR2 511224562772305920,511224562772305920,1231246045,2015.5,26.91434474310514,0.25914983724141405,61.307699271600214,0.2784042511031609,0.0734814232088788,0.4419066199494076,0.1662827,16,GG,109,26.914015,61.305721,-3.06,-0.88,2.79,10.734,0.292,0.298,-42.8,B1V,...
0.0025638957900750623,1635721458409799680,Gaia DR2 511224562772308736,511224562772308736,911967636,2015.5,26.919347905807328,0.18023939147256002,61.305852638005035,0.20521863122692605,0.9231465720181382,0.31616851365373866,2.919793,16,GG,109,26.914015,61.305721,-3.06,-0.88,2.79,10.734,0.292,0.298,-42.8,B1V,...
2.307664707810283E-5,1635721458409799680,Gaia DR2 511224567069806592,511224567069806592,451373270,2015.5,26.914056082556463,0.016261692065166033,61.305709023040684,0.019516401346645833,0.32055106767633584,0.028389340735157774,11.291247,16,GG,109,26.914015,61.305721,-3.06,-0.88,2.79,10.734,0.292,0.298,-42.8,B1V,...
6.110990539669891E-4,1635721458409799680,Gaia DR2 511217488955883392,511217488955883392,1124357026,2015.5,26.649554222320333,0.4908573578976361,61.2273676757403,0.7044318268188793,-2.301372035271553,0.877095774586491,-2.6238549,17,GG,101,26.648338,61.227543,-4.11,2.39,2.0,10.762,0.318,0.318,-54.0,B1V,...
2.300257518699777E-5,1635721458409799680,Gaia DR2 511217488963795584,511217488963795584,541228879,2015.5,26.648359813084237,0.01925404429181511,61.22752253338861,0.023311516621023542,0.30446899469413835,0.030049123236803355,10.132376,17,GG,101,26.648338,61.227543,-4.11,2.39,2.0,10.762,0.318,0.318,-54.0,B1V,...
0.002607341518346272,1635721458409799680,Gaia DR2 511217695122205696,511217695122205696,1138197802,2015.5,26.625315431961774,0.08415505809225346,61.24381508725314,0.0845586285308117,0.4293959789650966,0.11917935674523206,3.6029391,18,VES,620,26.627619,61.241455,-7.84,-1.38,2.0,10.824,0.165,0.196,-20.8,B1V,...
1.255308768774877E-5,1635721458409799680,Gaia DR2 511217695122208640,511217695122208640,1075658170,2015.5,26.62764398531453,0.018322799062266602,61.24145138372886,0.022974887144950495,0.37003572585739763,0.03198541968417272,11.568888,18,VES,620,26.627619,61.241455,-7.84,-1.38,2.0,10.824,0.165,0.196,-20.8,B1V,...
0.001974954553216138,1635721458409799680,Gaia DR2 511217690827584384,511217690827584384,113293370,2015.5,26.623815406699293,0.9960036417352198,61.24071235020542,1.1297388942243571,-0.6739168749461149,1.6650892306741074,-0.40473318,18,VES,620,26.627619,61.241455,-7.84,-1.38,2.0,10.824,0.165,0.196,-20.8,B1V,...
0.0014056541346496737,1635721458409799680,Gaia DR2 511217729481952768,511217729481952768,169829124,2015.5,26.613533667292508,0.024373364514460826,61.23765880683071,0.028832181947891684,0.3766951732425231,0.03376078960326445,11.157771,19,GG,99,26.612082,61.236439,-5.19,1.75,2.0,10.88,0.153,0.101,...,...,...
2.091193501671304E-5,1635721458409799680,Gaia DR2 511217729481954816,511217729481954816,1676967853,2015.5,26.612125158883128,0.03372604085162267,61.23643654977513,0.03959590241271868,0.2694447124482209,0.05171836140653903,5.2098465,19,GG,99,26.612082,61.236439,-5.19,1.75,2.0,10.88,0.153,0.101,...,...,...
7.112920724472019E-4,1635721458409799680,Gaia DR2 511217729474017792,511217729474017792,1106411060,2015.5,26.610872834015932,0.1927906880447906,61.23684814040517,0.26792897685083145,-0.2719486659860165,0.3681936939720397,-0.73860216,19,GG,99,26.612082,61.236439,-5.19,1.75,2.0,10.88,0.153,0.101,...,...,...
0.001296781688298053,1635721458409799680,Gaia DR2 511241712575533696,511241712575533696,638221076,2015.5,26.4132852109205,0.5851777589635454,61.21547409818466,0.6589763565621835,1.7580672231564,0.7188485107018592,2.4456713,20,GG,94,26.415096,61.216434,-2.4,3.04,2.0,10.923,0.191,0.238,-21.9,B2V,...
1.9954132216521208E-5,1635721458409799680,Gaia DR2 511241712580840448,511241712580840448,1582869391,2015.5,26.415064151120998,0.017137782523635816,61.21642123302678,0.02198824963623969,0.31867574565155155,0.029938580001003537,10.644318,20,GG,94,26.415096,61.216434,-2.4,3.04,2.0,10.923,0.191,0.238,-21.9,B2V,...
1.1910823094167003E-5,1635721458409799680,Gaia DR2 511219584907760896,511219584907760896,259622516,2015.5,26.76561346314757,0.016033431332084815,61.29223405344407,0.01976828600135295,0.3357136992138231,0.027878462910320652,12.042045,21,D01,34,26.765589,61.292236,-3.92,0.93,2.0,10.975,0.234,0.207,-11.3,...,...
0.0025155811428142502,1635721458409799680,Gaia DR2 511219584900756864,511219584900756864,1690685705,2015.5,26.760405803616237,0.5095765053845878,61.29187623927246,0.5275962145149704,0.44112978197121183,0.747568007905345,0.5900865,21,D01,34,26.765589,61.292236,-3.92,0.93,2.0,10.975,0.234,0.207,-11.3,...,...
0.001270984528452947,1635721458409799680,Gaia DR2 511219584908145024,511219584908145024,1399705345,2015.5,26.76621077720919,7.042212607539821,61.291000606611895,5.08019726494487,,,,21,D01,34,26.765589,61.292236,-3.92,0.93,2.0,10.975,0.234,0.207,-11.3,...,...
8.042657456655589E-4,1635721458409799680,Gaia DR2 511240200752234624,511240200752234624,1316213181,2015.5,26.406737840802737,0.05134548000530871,61.13379450124879,0.052771469811167586,0.8592485134579959,0.07940688521156693,10.820831,22,GG,93,26.40756,61.133095,0.63,-2.93,2.0,11.102,0.167,0.291,-34.9,B2V,...
1.9639745263329584E-5,1635721458409799680,Gaia DR2 511240200752235136,511240200752235136,853061039,2015.5,26.40758240476702,0.01595119893962189,61.13307860722991,0.018484768308141535,0.3264021633525967,0.027689038853604617,11.7881365,22,GG,93,26.40756,61.133095,0.63,-2.93,2.0,11.102,0.167,0.291,-34.9,B2V,...
0.002334391505689906,1635721458409799680,Gaia DR2 511240230809867648,511240230809867648,75537187,2015.5,26.412333467442707,0.1743299362256493,61.13272282300029,0.200698550199089,0.2694651663963868,0.2957342675456473,0.9111733,22,GG,93,26.40756,61.133095,0.63,-2.93,2.0,11.102,0.167,0.291,-34.9,B2V,...
0.0019439463421259634,1635721458409799680,Gaia DR2 511217660762484224,511217660762484224,340590251,2015.5,26.623248627067532,0.0286781597024117,61.23044472701945,0.03508407951229063,0.23100643504248491,0.04972906185143613,4.6453004,23,G,32,26.619238,61.230675,-4.15,2.47,2.0,11.338,0.125,0.203,-7.9,B3V,...
7.855490888640079E-6,1635721458409799680,Gaia DR2 511217660762484096,511217660762484096,1087122047,2015.5,26.619252111279586,0.01807752868268962,61.23067105237745,0.02132861103226265,0.3187919214129676,0.02982170593239485,10.689929,23,G,32,26.619238,61.230675,-4.15,2.47,2.0,11.338,0.125,0.203,-7.9,B3V,...
0.0017837829505999985,1635721458409799680,Gaia DR2 511264252570065536,511264252570065536,488699708,2015.5,26.561210568051056,0.17658212388989328,61.22770188525071,0.2052511850486292,0.4481106597773133,0.2931148933391291,1.5287884,24,BG,114,26.558376,61.228851,-8.65,0.34,2.0,11.633,0.177,0.288,-10.4,B5V,...
0.0022957382783512117,1635721458409799680,Gaia DR2 511264286929803008,511264286929803008,783804886,2015.5,26.563138418623232,0.2813014277180127,61.22897829739656,0.32727366693655563,0.47914289779373104,0.45375028158179076,1.0559616,24,BG,114,26.558376,61.228851,-8.65,0.34,2.0,11.633,0.177,0.288,-10.4,B5V,...
0.001975439318526777,1635721458409799680,Gaia DR2 511264248264914560,511264248264914560,520466108,2015.5,26.557456759986106,0.14129531215268432,61.230776257887605,0.15576984686942216,0.6016257623849051,0.21228711856031635,2.8340192,24,BG,114,26.558376,61.228851,-8.65,0.34,2.0,11.633,0.177,0.288,-10.4,B5V,...
3.079203000208846E-5,1635721458409799680,Gaia DR2 511264252570065024,511264252570065024,419641886,2015.5,26.55843669700014,0.013369037330664017,61.22884126971569,0.016685183062113133,0.30995767019509635,0.024727528344242928,12.534924,24,BG,114,26.558376,61.228851,-8.65,0.34,2.0,11.633,0.177,0.288,-10.4,B5V,...
4.653398431608496E-6,1635721458409799680,Gaia DR2 511216698689833600,511216698689833600,804468551,2015.5,26.748327199284887,0.01211818553732869,61.20820042252784,0.014290991267690845,0.3033907196430862,0.020537206806650377,14.772736,25,VES,624,26.748318,61.208199,-5.21,2.7,2.59,12.032,0.227,0.215,-26.8,B5V,...
1.1119198128066184E-5,1635721458409799680,Gaia DR2 511192509432680320,511192509432680320,1447343487,2015.5,26.645266069730972,0.013109852301346208,61.10770097130693,0.014346039293583721,0.31611164287365684,0.020222057836047705,15.632022,26,L,613,26.645269,61.107712,-0.09,-0.27,2.59,12.126,0.163,0.071,-1.9,B5V,...
0.0013460923405139193,1635721458409799680,Gaia DR2 511264527447965824,511264527447965824,918621045,2015.5,26.509432220080267,0.022948706801853184,61.2518835960712,0.026418948406584875,0.27203175566863913,0.0363351951382041,7.4867287,27,SAN,28,26.508623,61.250595,-16.07,-34.09,3.95,12.388,0.262,0.253,-42.1,B5V,CCDgap
2.336106541825043E-5,1635721458409799680,Gaia DR2 511264527447966208,511264527447966208,1302054217,2015.5,26.50866270445777,0.013590154667868566,61.250581544799964,0.015465300989730783,0.3302170931220401,0.021141138336297997,15.619646,27,SAN,28,26.508623,61.250595,-16.07,-34.09,3.95,12.388,0.262,0.253,-42.1,B5V,CCDgap
6.0833504580863696E-5,1635721458409799680,Gaia DR2 511241300263566464,511241300263566464,712554003,2015.5,26.298810131464364,0.012767007745074551,61.17302473575746,0.014498701825683392,2.0127375565333625,0.02235146678046781,90.04946,28,PKK,1,26.298687,61.173038,11.65,-7.07,3.9,11.864,0.342,0.092,...,...,...
1.965871692883478E-5,1635721458409799680,Gaia DR2 511265347773502592,511265347773502592,623619706,2015.5,26.44952779146998,0.01195542887351099,61.27331622338946,0.014405061564002902,0.34400698663135837,0.019102295854852642,18.008673,29,PKK,2,26.449562,61.273327,-0.43,-2.75,3.9,12.06,0.257,0.064,...,...,...
0.0018151066925135295,1635721458409799680,Gaia DR2 511217110998948224,511217110998948224,169412652,2015.5,26.597949996323866,0.19121307201434423,61.17680840647985,0.20682549726035432,-0.03838544448134571,0.2891937292247847,-0.13273263,30,PKK,3,26.60169,61.177017,-1.7,-1.61,2.59,12.225,0.166,0.141,-7.3,B5-B7V,...
1.3370814818466116E-5,1635721458409799680,Gaia DR2 511216904848308736,511216904848308736,12877963,2015.5,26.6017165020599,0.01359225309413547,61.17702094114388,0.014369500662416603,0.30066476483961607,0.02088924475136845,14.393281,30,PKK,3,26.60169,61.177017,-1.7,-1.61,2.59,12.225,0.166,0.141,-7.3,B5-B7V,...
1.220834893861124E-5,1635721458409799680,Gaia DR2 511217970000133888,511217970000133888,1236653145,2015.5,26.823023082852057,0.01322496520168764,61.22155997735652,0.015666893400681434,0.36282015615724095,0.022895244666441175,15.846966,31,PKK,4,26.823006,61.221569,-2.82,0.51,3.9,12.961,0.194,0.148,-6.5,B5-B7V,...
0.002254954686687211,1635721458409799680,Gaia DR2 511217965702512768,511217965702512768,1183180118,2015.5,26.819155108336567,0.22750476728769672,61.22028537408583,0.25784030700714317,0.3251627302495198,0.3875885537049407,0.8389379,31,PKK,4,26.823006,61.221569,-2.82,0.51,3.9,12.961,0.194,0.148,-6.5,B5-B7V,...
0.0021085819631585304,1635721458409799680,Gaia DR2 511217965705946112,511217965705946112,1262420230,2015.5,26.822721829113217,6.399697901288903,61.21946486108015,5.722263527088965,,,,31,PKK,4,26.823006,61.221569,-2.82,0.51,3.9,12.961,0.194,0.148,-6.5,B5-B7V,...
